
 Property  job 1 : Henry law coefficients H ;
 Settings  job 1 : T= 383.15 K ; x(1)= 0.7000 x(2)= 0.3000 ;
 Units     job 1 : Energies in kcal/mol ; Pressure in mbar ; Henry constant in bar ; Concentrations x : mole fraction ;
 General   job 1 : Free energy of solvation in molar frame ; Solvent density = 961.181 g/l ;
 
  Nr Compound                              H         ln(gamma)              pv             Gsolv
   1 chcl3                        3.89751189        0.00897093   3862.70392485       -3.04832313
   2 Dipea                        0.03174136        0.00926377     31.44866989       -6.71100327
   3 Reactant2                    0.06296836        0.21046714     51.01732406       -6.18943719

 Property  job 2 : Henry law coefficients H ;
 Settings  job 2 : T= 384.15 K ; x(1)= 0.7000 x(2)= 0.3000 ;
 Units     job 2 : Energies in kcal/mol ; Pressure in mbar ; Henry constant in bar ; Concentrations x : mole fraction ;
 General   job 2 : Free energy of solvation in molar frame ; Solvent density = 960.105 g/l ;
 
  Nr Compound                              H         ln(gamma)              pv             Gsolv
   1 chcl3                        3.99072102        0.00893927   3955.20585789       -3.03937251
   2 Dipea                        0.03312198        0.00917666     32.81942178       -6.69715117
   3 Reactant2                    0.06549293        0.20979199     53.09858415       -6.17671766

 Property  job 3 : Henry law coefficients H ;
 Settings  job 3 : T= 385.15 K ; x(1)= 0.7000 x(2)= 0.3000 ;
 Units     job 3 : Energies in kcal/mol ; Pressure in mbar ; Henry constant in bar ; Concentrations x : mole fraction ;
 General   job 3 : Free energy of solvation in molar frame ; Solvent density = 959.031 g/l ;
 
  Nr Compound                              H         ln(gamma)              pv             Gsolv
   1 chcl3                        4.08552724        0.00890787   4049.29552053       -3.03044768
   2 Dipea                        0.03455248        0.00909034     34.23980474       -6.68335665
   3 Reactant2                    0.06810128        0.20912094     55.25036795       -6.16403929

 Property  job 4 : Henry law coefficients H ;
 Settings  job 4 : T= 386.15 K ; x(1)= 0.7000 x(2)= 0.3000 ;
 Units     job 4 : Energies in kcal/mol ; Pressure in mbar ; Henry constant in bar ; Concentrations x : mole fraction ;
 General   job 4 : Free energy of solvation in molar frame ; Solvent density = 957.959 g/l ;
 
  Nr Compound                              H         ln(gamma)              pv             Gsolv
   1 chcl3                        4.18194418        0.00887672   4144.98651213       -3.02154856
   2 Dipea                        0.03603422        0.00900479     35.71119775       -6.66961959
   3 Reactant2                    0.07079551        0.20845394     57.47451543       -6.15140196

 Property  job 5 : Henry law coefficients H ;
 Settings  job 5 : T= 387.15 K ; x(1)= 0.7000 x(2)= 0.3000 ;
 Units     job 5 : Energies in kcal/mol ; Pressure in mbar ; Henry constant in bar ; Concentrations x : mole fraction ;
 General   job 5 : Free energy of solvation in molar frame ; Solvent density = 956.889 g/l ;
 
  Nr Compound                              H         ln(gamma)              pv             Gsolv
   1 chcl3                        4.27998538        0.00884583   4242.29231998       -3.01267507
   2 Dipea                        0.03756863        0.00892002     37.23500343       -6.65593984
   3 Reactant2                    0.07357780        0.20779096     59.77289683       -6.13880554

 Property  job 6 : Henry law coefficients H ;
 Settings  job 6 : T= 388.15 K ; x(1)= 0.7000 x(2)= 0.3000 ;
 Units     job 6 : Energies in kcal/mol ; Pressure in mbar ; Henry constant in bar ; Concentrations x : mole fraction ;
 General   job 6 : Free energy of solvation in molar frame ; Solvent density = 955.821 g/l ;
 
  Nr Compound                              H         ln(gamma)              pv             Gsolv
   1 chcl3                        4.37966423        0.00881519   4341.22631618       -3.00382715
   2 Dipea                        0.03915712        0.00883600     38.81264804       -6.64231725
   3 Reactant2                    0.07645032        0.20713198     62.14741272       -6.12624992

 Property  job 7 : Henry law coefficients H ;
 Settings  job 7 : T= 389.15 K ; x(1)= 0.7000 x(2)= 0.3000 ;
 Units     job 7 : Energies in kcal/mol ; Pressure in mbar ; Henry constant in bar ; Concentrations x : mole fraction ;
 General   job 7 : Free energy of solvation in molar frame ; Solvent density = 954.755 g/l ;
 
  Nr Compound                              H         ln(gamma)              pv             Gsolv
   1 chcl3                        4.48099402        0.00878481   4441.80175457       -2.99500473
   2 Dipea                        0.04080115        0.00875275     40.44558140       -6.62875168
   3 Reactant2                    0.07941532        0.20647695     64.59999403       -6.11373498

 Property  job 8 : Henry law coefficients H ;
 Settings  job 8 : T= 390.15 K ; x(1)= 0.7000 x(2)= 0.3000 ;
 Units     job 8 : Energies in kcal/mol ; Pressure in mbar ; Henry constant in bar ; Concentrations x : mole fraction ;
 General   job 8 : Free energy of solvation in molar frame ; Solvent density = 953.691 g/l ;
 
  Nr Compound                              H         ln(gamma)              pv             Gsolv
   1 chcl3                        4.58398792        0.00875467   4544.03176772       -2.98620772
   2 Dipea                        0.04250219        0.00867024     42.13527690       -6.61524300
   3 Reactant2                    0.08247503        0.20582584     67.13260201       -6.10126060

 Property  job 9 : Henry law coefficients H ;
 Settings  job 9 : T= 391.15 K ; x(1)= 0.7000 x(2)= 0.3000 ;
 Units     job 9 : Energies in kcal/mol ; Pressure in mbar ; Henry constant in bar ; Concentrations x : mole fraction ;
 General   job 9 : Free energy of solvation in molar frame ; Solvent density = 952.629 g/l ;
 
  Nr Compound                              H         ln(gamma)              pv             Gsolv
   1 chcl3                        4.68865897        0.00872478   4647.92936394       -2.97743606
   2 Dipea                        0.04426174        0.00858848     43.88323136       -6.60179107
   3 Reactant2                    0.08563177        0.20517863     69.74722827       -6.08882667

 Property  job 10 : Henry law coefficients H ;
 Settings  job 10 : T= 392.15 K ; x(1)= 0.7000 x(2)= 0.3000 ;
 Units     job 10 : Energies in kcal/mol ; Pressure in mbar ; Henry constant in bar ; Concentrations x : mole fraction ;
 General   job 10 : Free energy of solvation in molar frame ; Solvent density = 951.569 g/l ;
 
  Nr Compound                              H         ln(gamma)              pv             Gsolv
   1 chcl3                        4.79502007        0.00869514   4753.50742436       -2.96868969
   2 Dipea                        0.04608134        0.00850746     45.69096503       -6.58839574
   3 Reactant2                    0.08888783        0.20453527     72.44589476       -6.07643306

 Property  job 11 : Henry law coefficients H ;
 Settings  job 11 : T= 393.15 K ; x(1)= 0.7000 x(2)= 0.3000 ;
 Units     job 11 : Energies in kcal/mol ; Pressure in mbar ; Henry constant in bar ; Concentrations x : mole fraction ;
 General   job 11 : Free energy of solvation in molar frame ; Solvent density = 950.510 g/l ;
 
  Nr Compound                              H         ln(gamma)              pv             Gsolv
   1 chcl3                        4.90308401        0.00866575   4860.77870004       -2.95996852
   2 Dipea                        0.04796251        0.00842716     47.56002143       -6.57505688
