,333.15,334.15,335.15,336.15,337.15,338.15,339.15,340.15,341.15,342.15,343.15,344.15,345.15,346.15,347.15,348.15,349.15,350.15,351.15,352.15,353.15,354.15,355.15,356.15,357.15,358.15,359.15,360.15,361.15,362.15,363.15,364.15,365.15,366.15,367.15,368.15,369.15,370.15,371.15,372.15,373.15,374.15,375.15,376.15,377.15,378.15,379.15,380.15,381.15,382.15,383.15,384.15,385.15,386.15,387.15,388.15,389.15,390.15,391.15,392.15,393.15,394.15,395.15,396.15,397.15,398.15,399.15,400.15,401.15,402.15,403.15,404.15,405.15,406.15,407.15,408.15,409.15,410.15,411.15,412.15,413.15
TS1_fwd,-11.36403864,-11.3455521,-11.32715993,-11.30886153,-11.29065629,-11.27254361,-11.25452287,-11.23659348,-11.21875485,-11.20100639,-11.18334749,-11.16577759,-11.14829609,-11.13090241,-11.11359599,-11.09637626,-11.07924263,-11.06219456,-11.04523147,-11.02835282,-11.01155806,-10.99484663,-10.97821799,-10.9616716,-10.94520692,-10.92882344,-10.9125206,-10.8962979,-10.88015482,-10.86409083,-10.84810543,-10.83219811,-10.81636837,-10.8006157,-10.78493962,-10.76933964,-10.75381526,-10.73836601,-10.72299142,-10.707691,-10.69246428,-10.67731081,-10.66223013,-10.64722177,-10.63228528,-10.61742022,-10.60262615,-10.58790262,-10.57324919,-10.55866544,-10.54415094,-10.52970526,-10.51532799,-10.50101871,-10.48677702,-10.47260249,-10.45849474,-10.44445336,-10.43047795,-10.41656813,-10.4027235,-10.38894369,-10.37522832,-10.361577,-10.34798937,-10.33446507,-10.32100371,-10.30760495,-10.29426843,-10.28099379,-10.26778068,-10.25462876,-10.24153769,-10.22850712,-10.21553672,-10.20262617,-10.18977512,-10.17698326,-10.16425026,-10.15157581,-10.13895959
TS22_rev,-25.81789849,-25.77887743,-25.73994411,-25.70109847,-25.66234045,-25.62367,-25.5850871,-25.54659169,-25.50818374,-25.46986323,-25.43163014,-25.39348444,-25.35542611,-25.31745514,-25.27957153,-25.24177527,-25.20406636,-25.1664448,-25.12891059,-25.09146374,-25.05410426,-25.01683216,-24.97964746,-24.94255018,-24.90554033,-24.86861794,-24.83178303,-24.79503563,-24.75837575,-24.72180344,-24.68531872,-24.64892162,-24.61261218,-24.57639042,-24.54025638,-24.50421011,-24.46825162,-24.43238097,-24.39659818,-24.36090329,-24.32529635,-24.28977738,-24.25434643,-24.21900354,-24.18374873,-24.14858206,-24.11350355,-24.07851324,-24.04361118,-24.00879739,-23.97407191,-23.93943477,-23.90488601,-23.87042566,-23.83605376,-23.80177032,-23.76757539,-23.733469,-23.69945116,-23.6655219,-23.63168126,-23.59792925,-23.56426589,-23.53069121,-23.49720523,-23.46380796,-23.43049942,-23.39727962,-23.36414858,-23.3311063,-23.2981528,-23.26528808,-23.23251216,-23.19982502,-23.16722667,-23.13471712,-23.10229636,-23.06996439,-23.0377212,-23.00556678,-22.97350112
TS32_fwd,-25.17240155,-25.1362513,-25.1001663,-25.06414664,-25.02819243,-24.99230378,-24.95648079,-24.92072359,-24.88503232,-24.8494071,-24.81384806,-24.77835537,-24.74292916,-24.7075696,-24.67227683,-24.63705102,-24.60189235,-24.566801,-24.53177712,-24.4968209,-24.46193253,-24.42711219,-24.39236007,-24.35767636,-24.32306125,-24.28851495,-24.25403764,-24.21962954,-24.18529084,-24.15102174,-24.11682245,-24.08269318,-24.04863414,-24.01464554,-23.98072758,-23.94688046,-23.91310441,-23.87939964,-23.84576634,-23.81220474,-23.77871504,-23.74529745,-23.71195218,-23.67867944,-23.64547945,-23.61235239,-23.57929849,-23.54631794,-23.51341096,-23.48057774,-23.44781848,-23.4151334,-23.38252267,-23.34998651,-23.3175251,-23.28513865,-23.25282733,-23.22059134,-23.18843088,-23.15634611,-23.12433724,-23.09240443,-23.06054787,-23.02876773,-22.99706419,-22.96543741,-22.93388757,-22.90241483,-22.87101937,-22.83970133,-22.80846088,-22.77729817,-22.74621335,-22.71520658,-22.684278,-22.65342775,-22.62265598,-22.59196283,-22.56134842,-22.5308129,-22.50035639
ITS2,-26.82198822,-26.79014735,-26.75842009,-26.72680578,-26.69530376,-26.66391338,-26.63263399,-26.60146495,-26.57040562,-26.53945537,-26.50861358,-26.47787963,-26.44725291,-26.4167328,-26.38631871,-26.35601004,-26.32580618,-26.29570657,-26.26571061,-26.23581774,-26.20602737,-26.17633896,-26.14675194,-26.11726576,-26.08787987,-26.05859372,-26.0294068,-26.00031855,-25.97132845,-25.942436,-25.91364067,-25.88494195,-25.85633933,-25.82783232,-25.79942042,-25.77110315,-25.74288002,-25.71475056,-25.68671428,-25.65877073,-25.63091943,-25.60315994,-25.57549179,-25.54791453,-25.52042773,-25.49303094,-25.46572373,-25.43850568,-25.41137634,-25.3843353,-25.35738215,-25.33051647,-25.30373786,-25.27704591,-25.25044023,-25.22392041,-25.19748607,-25.17113683,-25.14487229,-25.11869208,-25.09259583,-25.06658317,-25.04065372,-25.01480713,-24.98904304,-24.9633611,-24.93776094,-24.91224222,-24.8868046,-24.86144774,-24.83617129,-24.81097493,-24.78585833,-24.76082115,-24.73586308,-24.71098378,-24.68618295,-24.66146027,-24.63681543,-24.61224812,-24.58775803
TS2_fwd,-15.26732741,-15.24589448,-15.2245668,-15.20334361,-15.18222411,-15.16120755,-15.14029316,-15.11948019,-15.09876787,-15.07815548,-15.05764226,-15.03722748,-15.01691043,-14.99669036,-14.97656658,-14.95653838,-14.93660504,-14.91676588,-14.8970202,-14.87736732,-14.85780657,-14.83833726,-14.81895875,-14.79967037,-14.78047147,-14.7613614,-14.74233953,-14.72340522,-14.70455784,-14.68579678,-14.66712142,-14.64853115,-14.63002538,-14.6116035,-14.59326492,-14.57500908,-14.55683538,-14.53874325,-14.52073215,-14.50280149,-14.48495074,-14.46717934,-14.44948676,-14.43187246,-14.41433591,-14.39687658,-14.37949398,-14.36218757,-14.34495686,-14.32780134,-14.31072052,-14.29371391,-14.27678103,-14.25992141,-14.24313456,-14.22642003,-14.20977734,-14.19320605,-14.17670571,-14.16027586,-14.14391607,-14.1276259,-14.11140492,-14.09525271,-14.07916885,-14.06315291,-14.0472045,-14.0313232,-14.01550861,-13.99976034,-13.98407799,-13.96846119,-13.95290953,-13.93742266,-13.92200019,-13.90664175,-13.89134698,-13.87611552,-13.86094702,-13.84584112,-13.83079747
TS4_rev,-18.28857783,-18.2609755,-18.23348718,-18.20611218,-18.17884979,-18.15169933,-18.12466011,-18.09773145,-18.07091268,-18.04420313,-18.01760214,-17.99110905,-17.96472322,-17.93844401,-17.91227077,-17.88620288,-17.8602397,-17.83438063,-17.80862505,-17.78297235,-17.75742194,-17.73197321,-17.70662558,-17.68137846,-17.65623129,-17.63118348,-17.60623447,-17.5813837,-17.55663062,-17.53197468,-17.50741534,-17.48295205,-17.45858429,-17.43431153,-17.41013326,-17.38604894,-17.36205809,-17.33816018,-17.31435473,-17.29064124,-17.26701921,-17.24348817,-17.22004765,-17.19669715,-17.17343623,-17.15026441,-17.12718123,-17.10418625,-17.08127902,-17.05845909,-17.03572602,-17.01307937,-16.99051873,-16.96804367,-16.94565375,-16.92334858,-16.90112774,-16.87899082,-16.85693741,-16.83496713,-16.81307958,-16.79127436,-16.7695511,-16.74790941,-16.72634891,-16.70486924,-16.68347001,-16.66215088,-16.64091147,-16.61975143,-16.5986704,-16.57766804,-16.556744,-16.53589794,-16.51512952,-16.4944384,-16.47382425,-16.45328674,-16.43282555,-16.41244036,-16.39213084
TS42_fwd,-31.17527223,-31.13113578,-31.08709165,-31.04313989,-30.99928054,-30.95551369,-30.91183938,-30.86825769,-30.82476871,-30.7813725,-30.73806916,-30.69485877,-30.65174143,-30.60871722,-30.56578624,-30.5229486,-30.4802044,-30.43755374,-30.39499674,-30.35253349,-30.31016413,-30.26788875,-30.22570747,-30.18362041,-30.14162769,-30.09972942,-30.05792573,-30.01621673,-29.97460255,-29.93308331,-29.89165911,-29.8503301,-29.80909639,-29.7679581,-29.72691535,-29.68596826,-29.64511696,-29.60436155,-29.56370216,-29.5231389,-29.48267189,-29.44230125,-29.40202709,-29.36184951,-29.32176864,-29.28178458,-29.24189743,-29.20210731,-29.16241431,-29.12281855,-29.08332011,-29.0439191,-29.00461561,-28.96540974,-28.92630157,-28.8872912,-28.84837871,-28.80956419,-28.77084772,-28.73222937,-28.69370923,-28.65528737,-28.61696385,-28.57873876,-28.54061214,-28.50258408,-28.46465462,-28.42682383,-28.38909175,-28.35145845,-28.31392396,-28.27648834,-28.23915163,-28.20191386,-28.16477508,-28.12773532,-28.09079461,-28.05395297,-28.01721043,-27.98056702,-27.94402275
TS12_rev,-18.47580803,-18.44548512,-18.41522044,-18.38501403,-18.35486598,-18.32477636,-18.29474524,-18.2647727,-18.23485885,-18.20500377,-18.17520756,-18.14547034,-18.1157922,-18.08617326,-18.05661364,-18.02711346,-17.99767285,-17.96829194,-17.93897085,-17.90970974,-17.88050872,-17.85136795,-17.82228756,-17.79326771,-17.76430854,-17.73541021,-17.70657287,-17.67779666,-17.64908176,-17.62042831,-17.59183647,-17.56330642,-17.5348383,-17.50643228,-17.47808852,-17.44980719,-17.42158846,-17.39343247,-17.36533941,-17.33730944,-17.30934272,-17.28143941,-17.25359968,-17.2258237,-17.19811163,-17.17046364,-17.14287987,-17.1153605,-17.0879057,-17.06051561,-17.0331904,-17.00593023,-16.97873525,-16.95160562,-16.92454149,-16.89754302,-16.87061035,-16.84374364,-16.81694304,-16.79020868,-16.76354072,-16.7369393,-16.71040455,-16.68393662,-16.65753564,-16.63120175,-16.60493507,-16.57873575,-16.55260391,-16.52653966,-16.50054315,-16.47461448,-16.44875377,-16.42296115,-16.39723672,-16.37158059,-16.34599288,-16.32047369,-16.29502312,-16.26964128,-16.24432826
Product1,-10.95196369,-10.93392018,-10.91596593,-10.8981004,-10.88032303,-10.86263329,-10.84503063,-10.82751451,-10.81008439,-10.79273974,-10.77548004,-10.75830475,-10.74121335,-10.72420531,-10.70728013,-10.6904373,-10.67367629,-10.6569966,-10.64039773,-10.62387918,-10.60744046,-10.59108107,-10.57480052,-10.55859833,-10.54247401,-10.5264271,-10.51045711,-10.49456357,-10.47874603,-10.463004,-10.44733705,-10.43174471,-10.41622652,-10.40078205,-10.38541085,-10.37011247,-10.35488649,-10.33973247,-10.32464997,-10.30963858,-10.29469788,-10.27982744,-10.26502686,-10.25029571,-10.23563361,-10.22104013,-10.2065149,-10.1920575,-10.17766755,-10.16334466,-10.14908844,-10.13489853,-10.12077453,-10.10671607,-10.09272279,-10.07879432,-10.0649303,-10.05113037,-10.03739416,-10.02372134,-10.01011155,-9.99656444,-9.98307968,-9.96965692,-9.95629583,-9.94299608,-9.92975734,-9.91657929,-9.9034616,-9.89040395,-9.87740603,-9.86446753,-9.85158813,-9.83876754,-9.82600544,-9.81330155,-9.80065555,-9.78806716,-9.77553609,-9.76306205,-9.75064476
